"pageNum","numPage","vName","vSciName","conf","sciName","date","locality","country","stateProvince","island","idQualifier","county","occStatus","habitat","assCollTaxa","assColl","locationRemarks","vTaxonRank","vElevM","vLat","vLon","vUTM","vCoordUncM","numPlantsCode","orgQuantity","orgQtype","occRemarks","phenology","recordedBy","idBy","dataEntryRemarks","archiveID"
7,NA,"Rubus u","Rubus ursinus","h","Rubus ursinus",20000310,"Sidney Island; south east corner to west","Canada","British Columbia","Sidney Island",NA,NA,NA,"forest, open Pseudotsuga menziesii and Tsuga heterophylla",NA,NA,"below road",NA,NA,NA,NA,NA,NA,NA,NA,NA,"weland and forest survey for government",NA,NA,NA,NA,9
7,NA,"Kindbergia o","Kindbergia oregana","h","Kindbergia oregana",20000310,"Sidney Island; south east corner to west","Canada","British Columbia","Sidney Island",NA,NA,NA,"forest, open Pseudotsuga menziesii and Tsuga heterophylla",NA,NA,"below road",NA,NA,NA,NA,NA,NA,NA,NA,NA,"weland and forest survey for government",NA,NA,NA,NA,9
7,NA,"Carex o","Carex obnupta","l","Carex obnupta",20000310,"Sidney Island; south east corner to west","Canada","British Columbia","Sidney Island",NA,NA,NA,"open Pseudotsuga menziesii and Tsuga heterophylla, shore of small pond",NA,NA,"shore of small pond",NA,NA,NA,NA,NA,NA,NA,NA,NA,"weland and forest survey for government",NA,NA,NA,NA,9
7,NA,"Typha","Typha","h","Typha",20000310,"Sidney Island; south east corner to west","Canada","British Columbia","Sidney Island",NA,NA,NA,"open Pseudotsuga menziesii and Tsuga heterophylla, shore of small pond",NA,NA,"shore of small pond",NA,NA,NA,NA,NA,NA,NA,NA,NA,"weland and forest survey for government",NA,NA,NA,NA,9
7,NA,"Typha","Typha","h","Typha",20000310,"Sidney Island; south east corner to west","Canada","British Columbia","Sidney Island",NA,NA,NA,"open Pseudotsuga menziesii and Tsuga heterophylla, shore of small pond",NA,NA,"shore of small pond",NA,NA,NA,NA,NA,NA,NA,NA,NA,"weland and forest survey for government",NA,NA,NA,NA,9
7,NA,"Myosotis l","Myosotis latifolia","l","Myosotis latifolia",20000310,"Sidney Island; south east corner to west","Canada","British Columbia","Sidney Island",NA,NA,NA,"open Pseudotsuga menziesii and Tsuga heterophylla, shore of small pond",NA,NA,"shore of small pond",NA,NA,NA,NA,NA,NA,NA,NA,NA,"weland and forest survey for government",NA,NA,NA,NA,9
7,NA,"Juncus effusus","Juncus effusus","h","Juncus effusus",20000310,"Sidney Island; south east corner to west","Canada","British Columbia","Sidney Island",NA,NA,NA,"open Pseudotsuga menziesii and Tsuga heterophylla, shore of small pond",NA,NA,"shore of small pond",NA,NA,NA,NA,NA,NA,NA,NA,NA,"weland and forest survey for government",NA,NA,NA,NA,9
7,NA,"Stellaria calyc","Stellaria calycantha","h","Stellaria calycantha",20000310,"Sidney Island; south east corner to west","Canada","British Columbia","Sidney Island",NA,NA,NA,"open Pseudotsuga menziesii and Tsuga heterophylla, shore of small pond",NA,NA,"shore of small pond",NA,NA,NA,NA,NA,NA,NA,NA,NA,"weland and forest survey for government",NA,NA,NA,NA,9
7,NA,"Agrostis gig","Agrostis gigantea","h","Agrostis gigantea",20000310,"Sidney Island; south east corner to west","Canada","British Columbia","Sidney Island",NA,NA,NA,"open Pseudotsuga menziesii and Tsuga heterophylla, shore of small pond",NA,NA,"shore of small pond",NA,NA,NA,NA,NA,NA,NA,NA,NA,"weland and forest survey for government",NA,NA,NA,NA,9
7,NA,"Equisetum h","Equisetum hyemale","l","Equisetum hyemale",20000310,"Sidney Island; south east corner to west","Canada","British Columbia","Sidney Island",NA,NA,NA,"open Pseudotsuga menziesii and Tsuga heterophylla, shore of small pond",NA,NA,"shore of small pond",NA,NA,NA,NA,NA,NA,NA,NA,NA,"weland and forest survey for government",NA,NA,NA,NA,9
7,NA,"Scirpus m","Scirpus microcarpus","l","Scirpus microcarpus",20000310,"Sidney Island; south east corner to west","Canada","British Columbia","Sidney Island",NA,NA,NA,"open Pseudotsuga menziesii and Tsuga heterophylla, shore of small pond",NA,NA,"shore of small pond",NA,NA,NA,NA,NA,NA,NA,NA,NA,"weland and forest survey for government",NA,NA,NA,NA,9
7,NA,"Lemna minor","Lemna minor","h","Lemna minor",20000310,"Sidney Island; south east corner to west","Canada","British Columbia","Sidney Island",NA,NA,NA,"open Pseudotsuga menziesii and Tsuga heterophylla, open water of small pond",NA,NA,"open water of small pond",NA,NA,NA,NA,NA,NA,NA,NA,NA,"weland and forest survey for government",NA,NA,NA,NA,9
7,NA,"Oenanthe","Oenanthe","h","Oenanthe",20000310,"Sidney Island; south east corner to west","Canada","British Columbia","Sidney Island",NA,NA,NA,"open Pseudotsuga menziesii and Tsuga heterophylla, open water of small pond",NA,NA,"open water of small pond",NA,NA,NA,NA,NA,NA,0,NA,NA,"weland and forest survey for government",NA,NA,NA,NA,9
7,NA,"Typha","Typha","h","Typha",20000310,"Sidney Island; south east corner to west","Canada","British Columbia","Sidney Island",NA,NA,NA,"open Pseudotsuga menziesii and Tsuga heterophylla, open water of small pond",NA,NA,"open water of small pond",NA,NA,NA,NA,NA,NA,NA,NA,NA,"weland and forest survey for government",NA,NA,NA,NA,9
7,NA,"Carex ob","Carex obnupta","h","Carex obnupta",20000310,"Sidney Island; south east corner to west","Canada","British Columbia","Sidney Island",NA,NA,NA,"open Pseudotsuga menziesii and Tsuga heterophylla, open water of small pond",NA,NA,"open water of small pond",NA,NA,NA,NA,NA,NA,NA,NA,NA,"weland and forest survey for government",NA,NA,NA,NA,9
7,NA,"[Torreychloa p]",NA,NA,NA,20000310,"Sidney Island; south east corner to west","Canada","British Columbia","Sidney Island",NA,NA,NA,"open Pseudotsuga menziesii and Tsuga heterophylla, open water of small pond",NA,NA,"open water of small pond",NA,NA,NA,NA,NA,NA,NA,NA,NA,"weland and forest survey for government",NA,NA,NA,"cannot decipher species name",9
7,NA,"Epilobium watsonii","Epilobium watsonii","h","Epilobium ciliatum watsonii",20000310,"Sidney Island; south east corner to west","Canada","British Columbia","Sidney Island",NA,NA,NA,"open Pseudotsuga menziesii and Tsuga heterophylla, open water of small pond",NA,NA,"open water of small pond",NA,NA,NA,NA,NA,NA,NA,NA,NA,"weland and forest survey for government",NA,NA,NA,NA,9
7,NA,"Rubus spectabilis","Rubus spectabilis","h","Rubus spectabilis",20000310,"Sidney Island; south east corner to west","Canada","British Columbia","Sidney Island",NA,NA,NA,"open Pseudotsuga menziesii and Tsuga heterophylla",NA,NA,"in forest well above pool, below road",NA,NA,NA,NA,NA,NA,NA,"1","count","weland and forest survey for government",NA,NA,NA,NA,9
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
24,NA,"Psuedotsuga menziesii","Psuedotsuga menziesii","h","Psuedotsuga menziesii",20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"sand bank shore, Quercys garryana and Psuedotsuga menziesii  grove includes top of ridge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","% cover",NA,NA,NA,NA,NA,9
24,NA,"Quercus garryana","Quercus garryana","h","Quercus garryana",20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"sand bank shore, Quercys garryana and Psuedotsuga menziesii  grove includes top of ridge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","count",NA,NA,NA,NA,NA,9
24,NA,"Acer macrophyllum","Acer macrophyllum","h","Acer macrophyllum",20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"sand bank shore, Quercys garryana and Psuedotsuga menziesii  grove includes top of ridge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","count",NA,NA,NA,NA,NA,9
24,NA,"Acer glabrum","Acer glabrum","h","Acer glabrum",20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"sand bank shore, Quercys garryana and Psuedotsuga menziesii  grove includes top of ridge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","count",NA,NA,NA,NA,NA,9
24,NA,"Arbutus menziesii","Arbutus menziesii","h","Arbutus menziesii",20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"sand bank shore, Quercys garryana and Psuedotsuga menziesii  grove includes top of ridge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","count",NA,NA,NA,NA,NA,9
24,NA,"Salix scouleriana","Salix scouleriana","h","Salix scouleriana",20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"sand bank shore, Quercys garryana and Psuedotsuga menziesii  grove includes top of ridge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","count",NA,NA,NA,NA,NA,9
24,NA,"Cerastium viscosum","Cerastium viscosum","h","Cerastium holosteoides",20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"sand bank shore, Quercys garryana and Psuedotsuga menziesii  grove includes top of ridge, very thin understory",NA,NA,"slope 70 %",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
24,NA,"Cardamine olig","Cardamine oligosperma","h","Cardamine oligosperma",20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"sand bank shore, Quercys garryana and Psuedotsuga menziesii  grove includes top of ridge, very thin understory",NA,NA,"slope 70 %",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,9
24,NA,"Montia parvifolia","Montia parvifolia","m","Montia parvifolia",20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"sand bank shore, Quercys garryana and Psuedotsuga menziesii  grove includes top of ridge, very thin understory",NA,NA,"slope 70 %",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,9
24,NA,"Poa pratensis","Poa pratensis","h","Poa pratensis",20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"sand bank shore, Quercys garryana and Psuedotsuga menziesii  grove includes top of ridge, very thin understory",NA,NA,"slope 70 %",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,9
24,NA,"Gold [bluff] moss",NA,NA,NA,20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"sand bank shore, Quercys garryana and Psuedotsuga menziesii  grove includes top of ridge, very thin understory",NA,NA,"slope 70 %",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"cannot decipher taxon name",9
24,NA,"Vulpia sp.","Vulpia","h","Vulpia",20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"sand bank shore, Quercys garryana and Psuedotsuga menziesii  grove includes top of ridge, very thin understory",NA,NA,"slope 70 %",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,9
24,NA,"Lonicera [l]?","Lonicera ledebourii","l","Lonicera involucrata",20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"sand bank shore, Quercys garryana and Psuedotsuga menziesii  grove includes top of ridge, very thin understory",NA,NA,"slope 70 %",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,9
24,NA,"Cytisus","Cytisus scoparius","h","Cytisus scoparius",20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"sand bank shore, Quercys garryana and Psuedotsuga menziesii  grove includes top of ridge, very thin understory",NA,NA,"slope 70 %",NA,NA,NA,NA,NA,NA,NA,"2","count",NA,NA,NA,NA,NA,9
24,NA,"Kindbergia oregana","Kindbergia oregana","h","Kindbergia oregana",20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"sand bank shore, Quercys garryana and Psuedotsuga menziesii  grove includes top of ridge, very thin understory",NA,NA,"slope 70 %",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,9
24,NA,"Lactuca m","Lactuca muralis","h","Mycelis muralis",20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"sand bank shore, Quercys garryana and Psuedotsuga menziesii  grove includes top of ridge, very thin understory",NA,NA,"slope 70 %",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
24,NA,"Hypochaeris r","Hypochaeris radicata","h","Hypochaeris radicata",20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"sand bank shore, Quercys garryana and Psuedotsuga menziesii  grove includes top of ridge, very thin understory",NA,NA,"slope 70 %",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
24,NA,"Taraxacum off","Taraxacum officinale","h","Taraxacum officinale",20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"sand bank shore, Quercys garryana and Psuedotsuga menziesii  grove includes top of ridge, very thin understory",NA,NA,"slope 70 %",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,9
24,NA,"Stellaria media","Stellaria media","h","Stellaria media",20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"sand bank shore, Quercys garryana and Psuedotsuga menziesii  grove includes top of ridge, very thin understory",NA,NA,"slope 70 %",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,9
24,NA,"Montia perf","Montia perfoliata","h","Montia perfoliata",20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"sand bank shore, Quercys garryana and Psuedotsuga menziesii  grove includes top of ridge, very thin understory",NA,NA,"slope 70 %",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,9
24,NA,"Luzula p","Luzula parviflora","l","Luzula parviflora",20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"sand bank shore, Quercys garryana and Psuedotsuga menziesii  grove includes top of ridge, very thin understory",NA,NA,"slope 70 %",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,9
24,NA,"Symphoricarpos a","Symphoricarpos albus","h","Symphoricarpos albus",20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"sand bank shore, Quercys garryana and Psuedotsuga menziesii  grove includes top of ridge, very thin understory",NA,NA,"slope 70 %",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,9
24,NA,"Holodiscus","Holodiscus discolor","m","Holodiscus discolor",20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"sand bank shore, Quercys garryana and Psuedotsuga menziesii  grove includes top of ridge, very thin understory",NA,NA,"slope 70 %",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,9
24,NA,"Festuca o",NA,NA,NA,20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"sand bank shore, Quercys garryana and Psuedotsuga menziesii  grove includes top of ridge, very thin understory",NA,NA,"slope 70 %",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"not sure of species",9
24,NA,"Hieracium alb","Hieracium albiflorum","m","Hieracium albiflorum",20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"sand bank shore, Quercys garryana and Psuedotsuga menziesii  grove includes top of ridge, very thin understory",NA,NA,"slope 70 %",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,9
24,NA,"Quercus garryana","Quercus garryana","h","Quercus garryana",20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"sand bank shore, Quercys garryana and Psuedotsuga menziesii  grove includes top of ridge, very thin understory",NA,NA,"slope 70 %",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,9
24,NA,"Arbutus menziesii","Arbutus menziesii","h","Arbutus menziesii",20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"gravel open bluff",NA,NA,"slope 90 %",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,9
24,NA,"Acer macrophyllum","Acer macrophyllum","h","Acer macrophyllum",20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"gravel open bluff",NA,NA,"slope 90 %",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,9
24,NA,"Cytisus","Cytisus scoparius","h","Cytisus scoparius",20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"gravel open bluff",NA,NA,"slope 90 %",NA,NA,NA,NA,NA,NA,NA,"50","% cover",NA,NA,NA,NA,NA,9
24,NA,"Mahonia aquifolium","Mahonia aquifolium","h","Berberis aquifolium",20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"gravel open bluff",NA,NA,"slope 90 %",NA,NA,NA,NA,NA,NA,NA,"2","% cover",NA,NA,NA,NA,NA,9
24,NA,"DR",NA,NA,NA,20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"gravel open bluff",NA,NA,"slope 90 %",NA,NA,NA,NA,NA,NA,NA,"5","% cover",NA,NA,NA,NA,NA,9
24,NA,NA,NA,NA,NA,20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"gravel open bluff",NA,NA,"slope 90 %",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
24,NA,NA,NA,NA,NA,20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"gravel open bluff",NA,NA,"slope 90 %",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
24,NA,NA,NA,NA,NA,20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"gravel open bluff",NA,NA,"slope 90 %",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
24,NA,NA,NA,NA,NA,20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"gravel open bluff",NA,NA,"slope 90 %",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
24,NA,NA,NA,NA,NA,20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"gravel open bluff",NA,NA,"slope 90 %",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
24,NA,NA,NA,NA,NA,20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"gravel open bluff",NA,NA,"slope 90 %",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
24,NA,NA,NA,NA,NA,20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"gravel open bluff",NA,NA,"slope 90 %",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
24,NA,NA,NA,NA,NA,20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"gravel open bluff",NA,NA,"slope 90 %",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
24,NA,NA,NA,NA,NA,20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"gravel open bluff",NA,NA,"slope 90 %",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
24,NA,NA,NA,NA,NA,20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"gravel open bluff",NA,NA,"slope 90 %",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
24,NA,NA,NA,NA,NA,20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"gravel open bluff",NA,NA,"slope 90 %",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
24,NA,NA,NA,NA,NA,20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"gravel open bluff",NA,NA,"slope 90 %",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
24,NA,NA,NA,NA,NA,20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"gravel open bluff",NA,NA,"slope 90 %",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
24,NA,NA,NA,NA,NA,20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"gravel open bluff",NA,NA,"slope 90 %",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
24,NA,NA,NA,NA,NA,20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"gravel open bluff",NA,NA,"slope 90 %",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
24,NA,NA,NA,NA,NA,20000411,"Sidney Island; west end sand bank shore","Canada","British Columbia","Sidney Island",NA,NA,NA,"gravel open bluff",NA,NA,"slope 90 %",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
1,1,"Groc nul","Iris pseudacorus","m","Iris pseudacorus",20040212,"Galiano Island; Mount Sutil","Canada","British Columbia","Galiano Island",NA,"Southern Gulf Islands","present",NA,NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,"abunant","qualitative",NA,NA,"Harvey Janszen",NA,NA,27
1,2,"Clar amo","Clarkia amoena","h","Clarkia amoena",20040212,"Galiano Island; Mount Sutil","Canada","British Columbia","Galiano Island",NA,"Southern Gulf Islands","present","in shade",NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,27
1,3,"Tori jap","Torilis japonica","h","Torilis japonica",20040212,"Galiano Island; Mount Sutil","Canada","British Columbia","Galiano Island",NA,"Southern Gulf Islands","present",NA,NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,27
1,4,"Osmo chi","Osmorhiza chilensis","h","Osmorhiza berteroi",20040212,"Galiano Island; Mount Sutil","Canada","British Columbia","Galiano Island",NA,"Southern Gulf Islands","present","in shade",NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,27
1,5,"Stel med","Stellaria media","h","Stellaria media",20040212,"Galiano Island; Mount Sutil","Canada","British Columbia","Galiano Island",NA,"Southern Gulf Islands","present","in shade",NA,NA,"M","species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,27
1,6,"Nemo par","Nemophila parviflora","h","Nemophila parviflora",20040212,"Galiano Island; Mount Sutil","Canada","British Columbia","Galiano Island",NA,"Southern Gulf Islands","present",NA,NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,27
1,7,"Lact mur","Lactuca muralis","h","Lactuca muralis",20040212,"Galiano Island; Mount Sutil","Canada","British Columbia","Galiano Island",NA,"Southern Gulf Islands","present","in shade",NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,27
1,8,"Clay par","Claytonia perfoliata","h","Claytonia perfoliata",20040212,"Galiano Island; Mount Sutil","Canada","British Columbia","Galiano Island",NA,"Southern Gulf Islands","present",NA,NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,27
1,9,"Meli sub","Melica subulata","l","Melica subulata",20040212,"Galiano Island; Mount Sutil","Canada","British Columbia","Galiano Island",NA,"Southern Gulf Islands","present","in shade",NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,27
1,10,"Mont fon","Montia fontana","m","Montia fontana",20040212,"Galiano Island; Mount Sutil","Canada","British Columbia","Galiano Island",NA,"Southern Gulf Islands","present","seep",NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,27
1,11,"Saxi int","Saxifraga integrifolia","m","Micranthes integrifolia",20040212,"Galiano Island; Mount Sutil","Canada","British Columbia","Galiano Island",NA,"Southern Gulf Islands","present","seep",NA,NA,"poly 15.2","species",NA,NA,NA,NA,NA,NA,"abundant","qualitative",NA,NA,"Harvey Janszen",NA,NA,27
1,12,"Saxi ruf","Saxifraga rufidula","m","Micranthes rufidula",20040212,"Galiano Island; Mount Sutil","Canada","British Columbia","Galiano Island",NA,"Southern Gulf Islands","present","seep",NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,"no usual travel off",NA,"Harvey Janszen",NA,NA,27
2,1,"Gera mol","Geranium molle","h","Geranium molle",20040312,"Galiano Island","Canada","British Columbia","Galiano Island",NA,"Southern Gulf Islands","present","seep",NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,27
2,2,"Saxi int","Saxifraga integrifolia","m","Micranthes integrifolia",20040312,"Galiano Island","Canada","British Columbia","Galiano Island",NA,"Southern Gulf Islands","present","seep",NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,27
2,3,"Saxi ruf","Saxifraga rufidula","m","Micranthes rufidula",20040312,"Galiano Island","Canada","British Columbia","Galiano Island",NA,"Southern Gulf Islands","present","seep",NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,27
2,4,"Mimu gut","Mimulus guttata","h","Erythranthe guttata",20040312,"Galiano Island","Canada","British Columbia","Galiano Island",NA,"Southern Gulf Islands","present","seep",NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,27
2,5,"Litho par","Lithophragma parviflorum","h","Lithophragma parviflorum",20040312,"Galiano Island","Canada","British Columbia","Galiano Island",NA,"Southern Gulf Islands","present","seep",NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,27
2,6,"Tori jap","Torilis japonica","h","Torilis japonica",20040312,"Galiano Island","Canada","British Columbia","Galiano Island",NA,"Southern Gulf Islands","present","seep",NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,27
2,7,"Clay par","Claytonia perfoliata","h","Claytonia perfoliata",20040312,"Galiano Island","Canada","British Columbia","Galiano Island",NA,"Southern Gulf Islands","present","seep",NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,27
2,8,"Mont fon","Montia fontana","m","Montia fontana",20040312,"Galiano Island","Canada","British Columbia","Galiano Island",NA,"Southern Gulf Islands","present","seep",NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,27
